sbuid,testDateUtc,leftAvgForce,leftImpulse,leftMaxForce,leftTorque,rightAvgForce,rightImpulse,rightMaxForce,rightTorque,ForceSymmetry,ImpulseSymmetry,MaxForceSymmetry,TorqueSymmetry,ForceSymmetryRisk,ImpulseSymmetryRisk,MaxForceSymmetryRisk,TorqueSymmetryRisk,RiskCategory
14568521.0,2022-01-28,364.8125,6375.605000000001,450.75,184.582125,347.9375,6104.06,451.5,184.88925,1.0485000898149812,1.0444859650789804,0.9983388704318936,0.9983388704318936,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2022-03-24,460.75,8661.625,473.0,193.69350000000003,511.83333333333326,8758.945,529.25,216.727875,0.9001953760989907,0.9888890728278348,0.8937175247992443,0.8937175247992443,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2022-05-27,465.75,8750.729999999992,481.25,197.071875,491.5833333333333,8295.600000000002,521.0,213.3495,0.9474487201220546,1.0548640243020384,0.923704414587332,0.923704414587332,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2022-06-17,448.0,9147.95499999999,462.5,189.39375,418.9166666666666,8099.18,443.25,181.51087500000003,1.0694251044360457,1.1294915040781894,1.0434292160180485,1.0434292160180485,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2022-07-01,496.5833333333333,9311.729999999992,508.25,208.128375,478.0,7821.834999999997,504.0,206.388,1.0388772663877266,1.1904789604996775,1.0084325396825398,1.0084325396825398,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2022-07-15,397.25,9474.810000000003,492.0,201.474,392.625,9117.415000000005,490.5,200.85975,1.011779687997453,1.0391991589721428,1.003058103975535,1.003058103975535,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2022-08-16,497.0,8810.339999999997,524.0,214.578,466.6666666666666,7609.035,477.0,195.3315,1.0650000000000002,1.1578787586073658,1.09853249475891,1.09853249475891,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2023-01-23,413.5,5920.820000000001,432.0,176.90400000000002,444.75,5753.445000000002,476.5,195.12675,0.92973580663294,1.029091266189213,0.906610703043022,0.9066107030430224,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2023-02-16,439.25,5632.070000000001,471.25,192.976875,419.25,5390.910000000004,463.5,189.80325,1.0477042337507454,1.0447345624393647,1.016720604099245,1.016720604099245,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2023-04-28,460.8333333333333,7270.910000000002,467.75,195.753375,427.0833333333333,6300.135,453.25,189.685125,1.0790243902439025,1.1540879679562424,1.0319911748483177,1.0319911748483177,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2023-05-22,497.5833333333333,9306.825000000008,536.75,219.799125,493.3333333333333,8094.460000000005,523.75,214.475625,1.008614864864865,1.1497771315195828,1.0248210023866349,1.0248210023866349,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2023-06-15,480.5,8396.425,505.25,211.447125,388.25,5794.325000000001,440.0,184.14,1.237604636188023,1.4206512883929978,1.1482954545454545,1.148295454545455,Medium Risk,Low Risk,Medium Risk,Low Risk,Medium Risk
14568521.0,2023-06-29,479.0,10008.835,490.25,205.169625,446.9166666666666,8351.67,462.0,193.347,1.0717881782584378,1.1984231896135742,1.0611471861471862,1.0611471861471862,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2023-07-13,427.5,2171.6850000000004,434.75,178.03012500000003,386.375,1873.2,395.25,161.85487500000002,1.1064380459398253,1.1593449711723256,1.0999367488931056,1.0999367488931056,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2023-07-13,400.375,1894.2,427.5,175.06125,348.375,1554.6400000000008,379.75,155.50762500000002,1.149264442052386,1.2184171255081555,1.1257406188281764,1.1257406188281762,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2023-07-13,304.125,1357.8149999999996,318.25,130.323375,284.625,1246.3500000000006,285.5,116.91225,1.0685111989459817,1.0894331447827648,1.114711033274956,1.114711033274956,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2024-01-23,512.25,10979.09500000002,517.5,221.23125,504.9166666666666,9067.549999999996,519.0,221.8725,1.0145238488199375,1.2108116304845329,0.9971098265895952,0.9971098265895952,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2024-03-08,421.5833333333333,6064.124999999998,427.25,182.649375,399.75,5415.024999999999,421.0,179.9775,1.0546174692516157,1.1198701760379683,1.0148456057007127,1.0148456057007127,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2024-03-19,477.8333333333333,6198.540000000001,489.5,209.26125,468.8333333333333,5411.979999999998,494.75,211.505625,1.0191965872733737,1.1453368268175426,0.989388580090955,0.989388580090955,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2024-06-06,516.25,5591.210000000004,520.5,222.51375,490.125,5019.819999999993,514.5,219.94875,1.0533027288956898,1.1138267906020556,1.0116618075801749,1.0116618075801749,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2024-07-12,517.25,6447.095000000004,519.0,221.8725,507.625,5532.204999999998,516.25,220.696875,1.0189608470819995,1.1653752888766786,1.0053268765133172,1.0053268765133172,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2024-07-26,549.75,9489.925000000016,549.75,235.018125,556.0,8914.91,556.0,237.69,0.9887589928057554,1.064500370727244,0.9887589928057554,0.9887589928057554,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
14568521.0,2024-10-08,510.375,8644.159999999994,517.25,221.124375,540.125,7646.670000000002,547.0,233.8425,0.9449201573709788,1.1304476327604032,0.9456124314442412,0.9456124314442412,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2022-04-12,477.75,3349.9800000000005,524.25,224.116875,470.5,3431.455,519.5,222.08625,1.0154091392136029,0.9762564276669812,1.009143407122233,1.009143407122233,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2023-02-16,404.3333333333333,2766.4949999999994,426.0,182.115,419.8333333333333,2996.160000000001,442.5,189.16875,0.963080587534736,0.9233468840115342,0.9627118644067796,0.9627118644067798,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2023-04-26,550.0833333333333,4018.97,567.75,242.713125,490.75,3532.704999999999,497.75,212.788125,1.1209033791815248,1.1376466475406242,1.1406328478151682,1.1406328478151682,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2023-05-22,617.5833333333334,3812.995,631.25,269.859375,516.8333333333333,3148.695,528.75,226.040625,1.1949371170590135,1.210976293353278,1.1938534278959811,1.1938534278959811,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112900560.0,2023-06-15,515.9166666666666,3455.79,533.5,242.47575,471.25,3279.9100000000008,481.5,218.84175,1.0947833775419982,1.0536234225939125,1.1079958463136033,1.1079958463136037,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2023-07-11,563.1666666666666,3719.464999999999,567.0,257.7015,560.9166666666666,3699.149999999999,561.5,255.20175,1.00401129104145,1.0054918021707688,1.0097951914514691,1.0097951914514691,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2024-01-30,484.0,981.0649999999998,484.0,219.978,427.5,763.6450000000004,427.5,194.29875,1.1321637426900584,1.2847134466931611,1.1321637426900584,1.1321637426900584,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2024-01-30,497.5,869.21,497.5,226.11375,429.5,661.2849999999994,429.5,195.20775,1.1583236321303845,1.3144257014751597,1.1583236321303845,1.1583236321303845,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112900560.0,2024-03-07,564.6666666666666,3650.044999999999,581.75,264.405375,536.3333333333333,3583.334999999998,545.0,247.7025,1.052827843380982,1.0186167355271,1.0674311926605504,1.0674311926605504,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2024-07-12,589.75,3596.020000000002,600.75,273.040875,515.75,2903.5399999999995,539.25,245.089125,1.1434803683955406,1.238495078421514,1.1140472878998608,1.114047287899861,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112900560.0,2024-07-26,611.75,3628.625000000002,632.5,287.47125,546.25,3135.2700000000004,568.0,258.156,1.119908466819222,1.1573564637176388,1.113556338028169,1.113556338028169,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2022-01-28,457.83333333333326,6202.295000000003,472.5,197.74125,412.5,6191.964999999999,417.5,174.72375,1.1098989898989895,1.0016682910836872,1.1317365269461075,1.131736526946108,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2022-02-18,469.5,6490.579999999999,482.75,202.030875,431.25,6314.074999999999,437.5,183.09375,1.088695652173913,1.0279542134041804,1.1034285714285714,1.1034285714285714,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2022-03-24,510.75,7004.394999999999,521.5,218.24775,447.6666666666666,7031.314999999994,451.75,189.057375,1.1409158600148923,0.9961714131709366,1.1543995572772552,1.154399557277255,Low Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2022-06-17,609.0,16512.365000000005,622.75,260.620875,442.4166666666666,11644.175000000012,465.75,194.916375,1.3507721573328395,1.418079425979083,1.337090713902308,1.3370907139023085,High Risk,Low Risk,High Risk,High Risk,High Risk
112986940.0,2022-08-01,414.6666666666666,7906.954999999997,457.5,191.46375,371.5833333333333,7468.164999999996,421.5,176.39775,1.115945279210585,1.058754727566946,1.085409252669039,1.085409252669039,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2022-08-16,412.0,5589.0,457.25,191.359125,370.8333333333333,4954.460000000004,409.0,171.16649999999998,1.111011235955056,1.1280745025694012,1.1179706601466992,1.1179706601466994,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2023-01-23,466.25,2640.775000000001,466.25,195.125625,432.25,2975.439999999998,432.25,180.896625,1.0786581839213418,0.8875241981017944,1.0786581839213418,1.0786581839213418,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2023-02-16,465.1666666666666,6308.929999999998,488.5,204.43725,428.08333333333337,6086.279999999999,454.25,190.103625,1.086626435662838,1.03658228014485,1.0753990093560817,1.0753990093560817,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2023-04-26,525.3333333333333,7878.845,545.5,228.29175,459.6666666666666,7659.760000000001,482.0,201.717,1.142857142857143,1.028602071083167,1.1317427385892116,1.1317427385892116,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2023-05-22,517.75,7313.5999999999985,528.25,221.072625,416.9166666666666,6621.064999999999,425.5,178.07174999999998,1.2418548870677597,1.1045957108108742,1.2414806110458283,1.2414806110458283,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2023-06-05,533.9166666666666,6628.900000000002,555.5,232.47675,454.58333333333326,5430.875,464.75,194.497875,1.174518790100825,1.2205952079545197,1.1952662721893492,1.1952662721893492,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2023-06-26,560.6666666666666,6423.120000000002,592.75,248.065875,383.1666666666667,4867.909999999999,421.25,176.293125,1.3507721573328395,1.3194820775240304,1.3589405462151527,1.3589405462151527,High Risk,Low Risk,High Risk,High Risk,High Risk
112986940.0,2023-07-11,501.75,5506.995000000002,576.5,241.26525,379.1666666666666,5169.839999999997,399.75,167.295375,1.3232967032967036,1.0652157513578766,1.3589405462151527,1.3589405462151527,High Risk,Low Risk,High Risk,High Risk,High Risk
112986940.0,2023-08-14,336.125,2276.755,359.0,150.2415,319.0,2223.380000000001,327.25,136.954125,1.0536833855799372,1.024006242747528,1.0970206264323912,1.0970206264323912,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2023-08-20,378.25,2845.53,391.25,163.738125,351.75,2864.1099999999983,362.25,151.60162499999998,1.0753375977256574,0.9935128189908914,1.0800552104899932,1.0800552104899932,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2023-09-02,382.0,2760.0199999999986,382.5,160.07625,318.5,2493.7900000000027,319.25,133.606125,1.1993720565149135,1.106757184847159,1.1981205951448708,1.1981205951448708,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2024-01-23,521.9166666666666,5232.370000000001,543.75,227.559375,424.0,4726.595000000003,456.5,191.04525,1.230935534591195,1.1070062063705477,1.1911281489594745,1.191128148959474,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2024-03-08,419.08333333333337,4354.445,431.5,180.58275,353.66666666666663,3871.249999999998,380.25,159.134625,1.1849670122525922,1.1248162738133682,1.1347797501643655,1.1347797501643655,Medium Risk,Low Risk,Low Risk,Low Risk,Medium Risk
112986940.0,2024-03-19,539.6666666666666,5806.429999999999,543.0,227.2455,429.9166666666666,4814.550000000001,449.0,187.9065,1.2552820314014346,1.206017177098586,1.2093541202672606,1.2093541202672606,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2024-07-03,437.5,2797.5950000000007,489.25,204.751125,384.5,2297.175000000001,420.25,175.87462499999998,1.1378413524057218,1.2178414792081576,1.164187983343248,1.1641879833432482,Low Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2024-07-12,444.875,4227.090000000002,460.5,192.71925,416.5,4238.145,440.0,184.14,1.06812725090036,0.9973915474812688,1.0465909090909091,1.0465909090909091,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
112986940.0,2024-07-26,461.875,5273.484999999999,530.5,222.01425,434.375,5117.594999999999,445.75,186.546375,1.0633093525179855,1.0304615742355538,1.1901289960740324,1.1901289960740324,Low Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2024-08-23,478.0,5141.805000000001,523.0,218.8755,419.625,4428.424999999997,447.75,187.383375,1.1391123026511767,1.1610911328519742,1.1680625348967058,1.1680625348967058,Low Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
112986940.0,2024-10-08,466.75,5801.309999999996,469.75,196.590375,428.0,5505.455,443.25,185.500125,1.09053738317757,1.0537385193412707,1.059785673998872,1.059785673998872,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113184202.0,2022-01-28,454.5833333333333,8132.19,493.0,206.3205,410.33333333333326,8135.925000000001,435.25,182.152125,1.107839155158408,0.9995409249716534,1.1326823664560597,1.1326823664560597,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113184202.0,2022-02-18,489.5,11111.429999999997,501.25,209.773125,413.25,10292.430000000002,416.5,174.30525,1.1845130066545675,1.0795730454324193,1.203481392557023,1.203481392557023,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113184202.0,2022-03-24,385.0833333333333,8568.884999999995,399.0,166.98149999999998,401.75,9521.71,433.0,181.2105,0.958514830947936,0.8999313148583601,0.9214780600461894,0.9214780600461892,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113184202.0,2022-03-24,484.1666666666666,11758.294999999996,500.0,209.25,437.75,11462.754999999996,456.75,191.149875,1.106034646868456,1.0257826325346744,1.0946907498631635,1.0946907498631635,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113184202.0,2022-08-16,461.1666666666666,8886.094999999998,494.5,206.94825,398.5833333333333,8350.354999999996,409.25,171.27112499999998,1.1570144260924105,1.0641577513770375,1.2083078802687843,1.2083078802687846,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113184202.0,2023-01-23,479.5,8527.489999999998,491.75,205.797375,440.08333333333337,8850.814999999991,451.75,189.057375,1.0895663700056806,0.9634694658062568,1.0885445489762036,1.0885445489762036,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113184202.0,2023-02-16,465.6666666666666,8399.960000000005,479.75,187.822125,427.75,8711.105000000007,440.75,172.553625,1.0886421196181568,0.96428179892218,1.088485536018151,1.088485536018151,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113184202.0,2023-04-28,530.1666666666666,8301.035000000002,552.0,245.916,413.5,7664.599999999996,432.0,192.456,1.2821442966545746,1.0830356443910976,1.2777777777777777,1.277777777777778,High Risk,Low Risk,High Risk,Medium Risk,High Risk
113184202.0,2024-01-23,502.4166666666666,8004.830000000006,514.5,229.20975,411.08333333333326,7198.340000000001,417.0,185.7735,1.2221771741333871,1.1120383310596618,1.233812949640288,1.233812949640288,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113184202.0,2024-03-08,427.375,12778.23499999996,545.25,242.908875,357.8125,11119.244999999995,437.5,194.90625,1.194410480349345,1.1491998782291393,1.2462857142857142,1.2462857142857142,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113184202.0,2024-03-19,488.6666666666666,10310.555000000004,496.0,220.968,431.75,9804.489999999996,442.5,197.13375,1.131827832464775,1.051615637325349,1.12090395480226,1.12090395480226,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113255564.0,2023-12-06,589.5,7071.619999999993,589.5,246.70575,404.5,3574.390000000003,416.75,174.409875,1.3507721573328395,1.4206512883929978,1.3589405462151527,1.3589405462151527,High Risk,Low Risk,High Risk,High Risk,High Risk
113328523.0,2022-01-28,419.875,5453.909999999996,433.75,193.235625,417.5,5352.605000000003,441.25,196.576875,1.005688622754491,1.0189262985032508,0.9830028328611898,0.9830028328611898,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2022-02-25,493.0,6404.599999999999,508.0,226.314,475.6666666666666,6004.214999999995,491.0,218.7405,1.036440084092502,1.0666839878318823,1.034623217922607,1.034623217922607,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2022-03-22,494.5,6362.994999999997,496.5,221.19075,470.5833333333333,5898.360000000005,486.0,216.513,1.0508234460775634,1.0787735913033438,1.021604938271605,1.021604938271605,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2022-06-17,423.33333333333337,5479.425000000002,442.0,196.911,441.6666666666666,4819.489999999999,468.25,208.605375,0.9584905660377362,1.1369304635967712,0.9439402028830752,0.9439402028830752,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2022-06-24,499.08333333333326,6865.27,520.5,231.88275,514.75,6433.154999999996,533.5,237.67425,0.9695645135178887,1.0671699966812558,0.9756326148078726,0.9756326148078724,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2022-07-01,508.5,6897.064999999981,526.25,234.444375,479.5,6092.95,504.5,224.75475,1.0604796663190823,1.1319746592373123,1.043111992071358,1.043111992071358,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2022-07-15,495.0,7465.339999999985,529.0,235.6695,477.0,6741.560000000007,502.75,223.975125,1.0377358490566038,1.107360907564418,1.0522128294380906,1.0522128294380906,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2022-08-01,444.0,5619.750000000002,526.75,234.667125,423.75,5346.3150000000005,519.5,231.43725,1.047787610619469,1.05114457341178,1.01395572666025,1.01395572666025,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2023-01-19,514.6666666666666,6481.295000000004,533.5,237.67425,508.9166666666666,5981.9000000000015,532.75,237.340125,1.0112985099066647,1.0834843444390585,1.001407789770061,1.001407789770061,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2023-02-16,302.9375,4244.420000000002,381.25,159.553125,358.375,4874.889999999999,469.25,196.381125,0.8453086850366236,0.8706699022952318,0.8124667021843367,0.8124667021843367,Low Risk,Low Risk,Medium Risk,Low Risk,Medium Risk
113328523.0,2023-04-26,433.83333333333337,4708.865000000002,442.0,196.911,368.75,4536.730000000006,406.25,180.984375,1.176497175141243,1.0379425268861042,1.088,1.088,Medium Risk,Low Risk,Low Risk,Low Risk,Medium Risk
113328523.0,2023-05-22,578.1666666666666,6266.465000000012,602.75,268.525125,527.4166666666666,5496.735000000004,558.0,248.589,1.0962237320271766,1.1400340383882446,1.0801971326164874,1.0801971326164874,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2023-06-05,598.0833333333334,6042.685000000001,619.0,270.1935,556.9166666666666,5743.590000000003,560.25,244.549125,1.0739188986981896,1.0520745735680992,1.104863900044623,1.1048639000446228,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2023-06-26,562.8333333333334,5908.330000000003,595.25,275.898375,490.58333333333337,5132.854999999999,511.5,237.08025,1.1472736538134871,1.151080636409952,1.1637341153470186,1.1637341153470184,Low Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113328523.0,2023-07-11,599.8333333333333,7751.970000000001,611.75,278.040375,530.6666666666666,6788.614999999994,544.75,247.588875,1.1303391959798994,1.1419074435654413,1.1229921982560809,1.1229921982560809,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2023-07-26,363.125,3868.0500000000006,379.0,158.6115,315.625,3449.839999999998,328.75,137.581875,1.1504950495049504,1.121225911926351,1.152851711026616,1.152851711026616,Low Risk,Low Risk,Medium Risk,Low Risk,Medium Risk
113328523.0,2023-08-04,358.25,3389.394999999996,376.25,157.460625,331.25,3040.0649999999987,336.25,140.72062499999998,1.0815094339622642,1.1149087272805014,1.1189591078066914,1.1189591078066916,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2023-08-14,353.125,2039.17,389.0,162.79649999999998,425.625,2535.240000000002,433.5,181.41975,0.8296622613803231,0.8043301620359408,0.8973471741637832,0.8973471741637831,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2023-08-20,437.0,2813.2250000000045,437.0,182.8845,416.625,2964.815000000005,427.5,178.90875,1.048904890489049,0.948870334236706,1.022222222222222,1.022222222222222,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2023-09-02,441.5,2667.99,441.5,200.66175,425.75,2662.134999999999,442.0,200.889,1.0369935408103348,1.0021993625417196,0.998868778280543,0.998868778280543,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2024-01-23,574.5833333333334,5598.455000000006,661.0,306.37350000000004,467.0833333333333,4939.405,534.75,247.856625,1.2301516503122214,1.1334270018352426,1.236091631603553,1.236091631603553,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113328523.0,2024-03-08,521.0,6074.205000000001,665.25,302.356125,413.5,4925.085000000008,537.5,244.29375,1.2599758162031438,1.2333198310282951,1.237674418604651,1.237674418604651,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113328523.0,2024-03-19,617.5,8843.824999999988,642.75,292.129875,596.6666666666666,9106.050000000005,617.75,280.767375,1.0349162011173183,0.971203211051991,1.0404694455685957,1.0404694455685957,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2024-06-06,577.5,4151.3,595.5,270.65475000000004,540.25,4120.604999999996,556.5,252.92925,1.068949560388709,1.007449148850716,1.0700808625336926,1.0700808625336928,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2024-07-03,575.75,4558.489999999996,596.75,276.59362500000003,488.75,4321.055000000002,521.5,241.71525000000003,1.178005115089514,1.0549483864472895,1.1442953020134228,1.1442953020134228,Medium Risk,Low Risk,Medium Risk,Low Risk,Medium Risk
113328523.0,2024-07-12,608.375,5841.979999999996,617.25,286.095375,531.125,6206.739999999999,532.75,246.929625,1.1454459872911271,0.9412316288421936,1.1586109807602063,1.1586109807602063,Low Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113328523.0,2024-07-26,636.25,5589.749999999998,642.25,297.682875,555.0,5834.735000000001,565.5,262.10925000000003,1.1463963963963963,0.958012660386461,1.135720601237843,1.1357206012378425,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2024-07-26,586.0,4072.374999999999,586.0,271.611,504.25,3643.4400000000014,504.25,233.719875,1.1621219633118494,1.1177280262608955,1.1621219633118494,1.1621219633118491,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113328523.0,2024-08-23,643.75,8587.979999999998,661.5,306.60525,590.25,7828.779999999995,595.0,275.7825,1.0906395595086829,1.0969755185354555,1.111764705882353,1.1117647058823528,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113328523.0,2024-10-08,656.0,9001.235,675.5,313.09425,539.125,8403.000000000004,547.75,253.882125,1.2167864595409228,1.0711930263001306,1.233226837060703,1.233226837060703,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113987876.0,2022-04-19,420.25,7115.449999999998,484.75,224.68162500000005,426.08333333333326,7561.590000000004,483.0,223.8705,0.9863094073929202,0.9409991813890988,1.0036231884057971,1.0036231884057971,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113987876.0,2023-01-23,449.6666666666666,4711.805,469.75,217.729125,413.33333333333326,4421.545000000002,431.25,199.884375,1.0879032258064516,1.0656467366045124,1.0892753623188405,1.0892753623188407,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113987876.0,2023-02-16,489.25,6219.370000000006,493.75,228.853125,355.875,4015.015,382.75,177.404625,1.3507721573328395,1.4206512883929978,1.290006531678641,1.290006531678641,High Risk,Low Risk,High Risk,High Risk,High Risk
113987876.0,2023-04-26,473.3333333333333,5322.6,497.75,230.707125,551.1666666666666,6669.195,587.5,272.30625000000003,0.8587843967342003,0.798087325381849,0.8472340425531915,0.8472340425531913,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113987876.0,2023-05-22,479.0,5045.035000000002,493.0,228.5055,456.0,5080.909999999998,479.5,222.24825,1.0504385964912282,0.9929392569441308,1.0281543274244005,1.0281543274244005,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113987876.0,2023-06-29,520.6666666666666,6153.6250000000055,566.25,262.456875,390.0,4847.205,402.5,186.55875,1.335042735042735,1.269520269928754,1.3589405462151527,1.3589405462151527,High Risk,Low Risk,High Risk,High Risk,High Risk
113987876.0,2023-07-11,452.25,5173.495000000004,457.0,211.8195,363.0,3625.805,372.75,172.76962500000002,1.2458677685950412,1.4206512883929978,1.2260228034875922,1.2260228034875922,Medium Risk,Low Risk,Medium Risk,Medium Risk,Medium Risk
113987876.0,2024-01-30,534.75,4498.405000000001,534.75,247.856625,420.25,3439.5949999999984,420.25,194.785875,1.2724568709101725,1.307829846246434,1.2724568709101725,1.2724568709101725,Medium Risk,Low Risk,High Risk,Medium Risk,High Risk
113987876.0,2024-03-07,587.5,5970.659999999999,624.0,289.224,445.5,4373.700000000002,475.0,220.1625,1.3187429854096522,1.3651279237259064,1.3136842105263158,1.3136842105263158,High Risk,Low Risk,High Risk,High Risk,High Risk
113987876.0,2024-07-03,751.625,5822.694999999999,774.5,358.98075,528.25,4528.270000000007,597.75,277.05712500000004,1.3507721573328395,1.2858542003899922,1.2956921790046003,1.2956921790046003,High Risk,Low Risk,High Risk,High Risk,High Risk
113987876.0,2024-07-12,701.5,6932.805,701.5,325.14525000000003,772.25,7425.564999999997,772.25,357.937875,0.9083845904823568,0.9336400664461229,0.9083845904823568,0.9083845904823568,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
113988006.0,2022-01-28,394.0,5363.104999999998,396.25,165.830625,395.75,5877.175000000001,398.5,166.77225,0.9955780164245104,0.9125311055056208,0.99435382685069,0.99435382685069,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk
